user_id,sentence_id,brontekst,tokens,preconditions,number of preconditions,"ambiguious (1 = true, 0  false)",srl_tags,annotation_round,comments,timestamps,is_test_sentence,law,new_srl_tags
annotator_14,121-Wet_bodembescherming,Bij de maatregel kunnen regels worden gesteld voor gevallen waarin aan de verplichting uitvoering wordt gegeven door het sluiten en in stand houden van een verzekering ;  daarbij wordt rekening gehouden met hetgeen redelijkerwijs door verzekering kan worden gedekt . ,"['Bij', 'de', 'maatregel', 'kunnen', 'regels', 'worden', 'gesteld', 'voor', 'gevallen', 'waarin', 'aan', 'de', 'verplichting', 'uitvoering', 'wordt', 'gegeven', 'door', 'het', 'sluiten', 'en', 'in', 'stand', 'houden', 'van', 'een', 'verzekering', ';', 'daarbij', 'wordt', 'rekening', 'gehouden', 'met', 'hetgeen', 'redelijkerwijs', 'door', 'verzekering', 'kan', 'worden', 'gedekt', '.']",[],0.0,1.0,"['O', 'O', 'O', 'Action', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ';', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_bodembescherming,"['O', 'O', 'O', 'Action', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ';', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_10,95-Politiewet_2012,In het driehoeksoverleg worden door de burgemeester en de officier van justitie afspraken gemaakt over lokale prioriteiten en criminaliteitsbestrijding . ,"['In', 'het', 'driehoeksoverleg', 'worden', 'door', 'de', 'burgemeester', 'en', 'de', 'officier', 'van', 'justitie', 'afspraken', 'gemaakt', 'over', 'lokale', 'prioriteiten', 'en', 'criminaliteitsbestrijding', '.']",[],0.0,0.0,"['O', 'O', 'O', 'Action', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Politiewet_2012,"['O', 'O', 'O', 'Action', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_10,548-Vreemdelingenbesluit_2000,"Het basisexamen inburgering wordt onder toezicht van een door het hoofd van de Nederlandse diplomatieke of consulaire vertegenwoordiging aan te wijzen ambtenaar ,  medewerker ,  autoriteit of instelling afgelegd op een door dat hoofd vast te stellen tijdstip en in een door dat hoofd aan te wijzen ruimte . ","['Het', 'basisexamen', 'inburgering', 'wordt', 'onder', 'toezicht', 'van', 'een', 'door', 'het', 'hoofd', 'van', 'de', 'Nederlandse', 'diplomatieke', 'of', 'consulaire', 'vertegenwoordiging', 'aan', 'te', 'wijzen', 'ambtenaar', ',', 'medewerker', ',', 'autoriteit', 'of', 'instelling', 'afgelegd', 'op', 'een', 'door', 'dat', 'hoofd', 'vast', 'te', 'stellen', 'tijdstip', 'en', 'in', 'een', 'door', 'dat', 'hoofd', 'aan', 'te', 'wijzen', 'ruimte', '.']","['onder', 'toezicht', 'van', 'een', 'door', 'het', 'hoofd', 'van', 'de', 'Nederlandse', 'diplomatieke', 'of', 'consulaire', 'vertegenwoordiging', 'aan', 'te', 'wijzen', 'ambtenaar', '', '', 'medewerker', '', '', 'autoriteit', 'of', 'instelling']",1.0,1.0,"['Object', 'Object', 'Object', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenbesluit_2000,"['Object', 'Object', 'Object', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_13,208-Zorgverzekeringswet,"De zorgautoriteit zendt het Zorginstituut onverwijld een afschrift van de melding ,  de modelovereenkomsten of de wijzigingen in de modelovereenkomsten ,  onder vermelding van de datum van ontvangst ervan . ","['De', 'zorgautoriteit', 'zendt', 'het', 'Zorginstituut', 'onverwijld', 'een', 'afschrift', 'van', 'de', 'melding', ',', 'de', 'modelovereenkomsten', 'of', 'de', 'wijzigingen', 'in', 'de', 'modelovereenkomsten', ',', 'onder', 'vermelding', 'van', 'de', 'datum', 'van', 'ontvangst', 'ervan', '.']",[],0.0,1.0,"['Actor', 'Actor', 'Action', 'Recipient', 'Recipient', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Zorgverzekeringswet,"['Actor', 'Actor', 'Action', 'Recipient', 'Recipient', 'O', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_10,546-Wet_maatschappelijke_ondersteuning_2015,"De in het eerste lid genoemde termijn kan door Veilig Thuis telkens met ten hoogste twee weken worden verlengd ,  voor zover dit noodzakelijk is voor de uitoefening van de taken ,  bedoeld in  ,  en dit noodzakelijk kan worden geacht om een situatie van huiselijk geweld of kindermishandeling te beindigen of een redelijk vermoeden daarvan te onderzoeken . ","['De', 'in', 'het', 'eerste', 'lid', 'genoemde', 'termijn', 'kan', 'door', 'Veilig', 'Thuis', 'telkens', 'met', 'ten', 'hoogste', 'twee', 'weken', 'worden', 'verlengd', ',', 'voor', 'zover', 'dit', 'noodzakelijk', 'is', 'voor', 'de', 'uitoefening', 'van', 'de', 'taken', ',', 'bedoeld', 'in', ',', 'en', 'dit', 'noodzakelijk', 'kan', 'worden', 'geacht', 'om', 'een', 'situatie', 'van', 'huiselijk', 'geweld', 'of', 'kindermishandeling', 'te', 'beindigen', 'of', 'een', 'redelijk', 'vermoeden', 'daarvan', 'te', 'onderzoeken', '.']","['voor', 'zover', 'dit', 'noodzakelijk', 'is', 'voor', 'de', 'uitoefening', 'van', 'de', 'taken', '', '', 'bedoeld', 'in', '', '', 'EN', 'dit', 'noodzakelijk', 'kan', 'worden', 'geacht', 'om', 'een', 'situatie', 'van', 'huiselijk', 'geweld', 'OF', 'kindermishandeling', 'te', 'beindigen', 'OF', 'een', 'redelijk', 'vermoeden', 'daarvan', 'te', 'onderzoeken']",4.0,1.0,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Actor', 'Actor', 'Actor', 'O', 'O', 'O', 'O', 'O', 'O', 'Action', 'Action', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_maatschappelijke_ondersteuning_2015,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Actor', 'Actor', 'Actor', 'O', 'O', 'O', 'O', 'O', 'O', 'Action', 'Action', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_14,282-Vreemdelingenwet_2000,"Een verblijfsvergunning voor bepaalde tijd wordt verleend onder beperkingen ,  verband houdende met het doel waarvoor het verblijf is toegestaan . ","['Een', 'verblijfsvergunning', 'voor', 'bepaalde', 'tijd', 'wordt', 'verleend', 'onder', 'beperkingen', ',', 'verband', 'houdende', 'met', 'het', 'doel', 'waarvoor', 'het', 'verblijf', 'is', 'toegestaan', '.']",[],0.0,1.0,"['Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Action', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenwet_2000,"['Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Action', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_10,142-Wet_maatschappelijke_ondersteuning_2015,Bij of krachtens algemene maatregel van bestuur worden regels gesteld over de wijze van innen van de in het eerste lid bedoelde bijdragen . ,"['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur', 'worden', 'regels', 'gesteld', 'over', 'de', 'wijze', 'van', 'innen', 'van', 'de', 'in', 'het', 'eerste', 'lid', 'bedoelde', 'bijdragen', '.']","['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur']",1.0,1.0,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_maatschappelijke_ondersteuning_2015,"['Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_14,354-Vreemdelingenwet_2000,"In afwijking van het eerste lid ,  wordt de aanvraag niet afgewezen op grond van het eerste lid ,  onder a ,  indien de vreemdeling als minderjarige onder een beperking verband houdende met gezinshereniging rechtmatig verblijf heeft gehad en sindsdien zijn hoofdverblijf niet buiten Nederland heeft verplaatst en inmiddels 18 jaar is ,  tenzij de gezinsband werd verbroken binnen een jaar na verlening van de verblijfsvergunning ,  bedoeld in  .","['In', 'afwijking', 'van', 'het', 'eerste', 'lid', ',', 'wordt', 'de', 'aanvraag', 'niet', 'afgewezen', 'op', 'grond', 'van', 'het', 'eerste', 'lid', ',', 'onder', 'a', ',', 'indien', 'de', 'vreemdeling', 'als', 'minderjarige', 'onder', 'een', 'beperking', 'verband', 'houdende', 'met', 'gezinshereniging', 'rechtmatig', 'verblijf', 'heeft', 'gehad', 'en', 'sindsdien', 'zijn', 'hoofdverblijf', 'niet', 'buiten', 'Nederland', 'heeft', 'verplaatst', 'en', 'inmiddels', '18', 'jaar', 'is', ',', 'tenzij', 'de', 'gezinsband', 'werd', 'verbroken', 'binnen', 'een', 'jaar', 'na', 'verlening', 'van', 'de', 'verblijfsvergunning', ',', 'bedoeld', 'in', '.']","['indien', 'de', 'vreemdeling', 'als', 'minderjarige', 'onder', 'een', 'beperking', 'verband', 'houdende', 'met', 'gezinshereniging', 'rechtmatig', 'verblijf', 'heeft', 'gehad', 'EN', 'sindsdien', 'zijn', 'hoofdverblijf', 'niet', 'buiten', 'Nederland', 'heeft', 'verplaatst', 'EN', 'inmiddels', '18', 'jaar', 'is', 'X', 'tenzij', 'de', 'gezinsband', 'werd', 'verbroken', 'binnen', 'een', 'jaar', 'na', 'verlening', 'van', 'de', 'verblijfsvergunning', '', '', 'bedoeld', 'in']",4.0,1.0,"['O', 'O', 'O', 'O', 'O', 'O', ',', 'Action', 'Object', 'Object', 'Action', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenwet_2000,"['O', 'O', 'O', 'O', 'O', 'O', ',', 'Action', 'Object', 'Object', 'Action', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', '.']"
annotator_14,549-Wet_op_de_jeugdzorg,Het landelijke beleidskader wordt gezonden aan de provinciebesturen en aan de beide Kamers der Staten - Generaal . ,"['Het', 'landelijke', 'beleidskader', 'wordt', 'gezonden', 'aan', 'de', 'provinciebesturen', 'en', 'aan', 'de', 'beide', 'Kamers', 'der', 'Staten', '-', 'Generaal', '.']",[],0.0,0.0,"['Object', 'Object', 'Object', 'Action', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_op_de_jeugdzorg,"['Object', 'Object', 'Object', 'Action', 'Action', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', 'Recipient', '.']"
annotator_10,493-Jeugdwet,"De gecertificeerde instelling ,  de jeugdhulpaanbieder ,  de raad voor de kinderbescherming en het college stellen het burgerservicenummer van een jeugdige vast wanneer zij voor de eerste maal contact met de jeugdige hebben in het kader van de uitvoering van deze wet en de daarop berustende bepalingen . ","['De', 'gecertificeerde', 'instelling', ',', 'de', 'jeugdhulpaanbieder', ',', 'de', 'raad', 'voor', 'de', 'kinderbescherming', 'en', 'het', 'college', 'stellen', 'het', 'burgerservicenummer', 'van', 'een', 'jeugdige', 'vast', 'wanneer', 'zij', 'voor', 'de', 'eerste', 'maal', 'contact', 'met', 'de', 'jeugdige', 'hebben', 'in', 'het', 'kader', 'van', 'de', 'uitvoering', 'van', 'deze', 'wet', 'en', 'de', 'daarop', 'berustende', 'bepalingen', '.']","['wanneer', 'zij', 'voor', 'de', 'eerste', 'maal', 'contact', 'met', 'de', 'jeugdige', 'hebben', 'in', 'het', 'kader', 'van', 'de', 'uitvoering', 'van', 'deze', 'wet', 'en', 'de', 'daarop', 'berustende', 'bepalingen']",1.0,1.0,"['Actor', 'Actor', 'Actor', ',', 'Actor', 'Actor', ',', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'O', 'O', 'Object', 'Object', 'Object', 'Object', 'O', 'O', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Jeugdwet,"['Actor', 'Actor', 'Actor', ',', 'Actor', 'Actor', ',', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'O', 'O', 'Object', 'Object', 'Object', 'Object', 'O', 'O', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', 'Precondition', '.']"
annotator_14,517-Vreemdelingenbesluit_2000,"De verblijfsvergunning regulier voor onbepaalde tijd wordt niet ingetrokken op de in  genoemde grond dat de vreemdeling onjuiste gegevens heeft verstrekt dan wel gegevens heeft achtergehouden die tot afwijzing van de oorspronkelijke aanvraag tot het verlenen ,  verlengen of wijzigen zouden hebben geleid ,  indien sedert de verlening ,  de verlenging of de wijziging een periode van twaalf jaren is verstreken . ","['De', 'verblijfsvergunning', 'regulier', 'voor', 'onbepaalde', 'tijd', 'wordt', 'niet', 'ingetrokken', 'op', 'de', 'in', 'genoemde', 'grond', 'dat', 'de', 'vreemdeling', 'onjuiste', 'gegevens', 'heeft', 'verstrekt', 'dan', 'wel', 'gegevens', 'heeft', 'achtergehouden', 'die', 'tot', 'afwijzing', 'van', 'de', 'oorspronkelijke', 'aanvraag', 'tot', 'het', 'verlenen', ',', 'verlengen', 'of', 'wijzigen', 'zouden', 'hebben', 'geleid', ',', 'indien', 'sedert', 'de', 'verlening', ',', 'de', 'verlenging', 'of', 'de', 'wijziging', 'een', 'periode', 'van', 'twaalf', 'jaren', 'is', 'verstreken', '.']","['indien', 'sedert', 'de', 'verlening', '', '', 'de', 'verlenging', 'OF', 'de', 'wijziging', 'een', 'periode', 'van', 'twaalf', 'jaren', 'is', 'verstreken']",2.0,0.0,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Action', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenbesluit_2000,"['Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Action', 'Action', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', ',', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', '.']"
annotator_10,107-Reglement_verkeersregels_en_verkeerstekens_1990,Files mogen aan de rechterzijde worden ingehaald . ,"['Files', 'mogen', 'aan', 'de', 'rechterzijde', 'worden', 'ingehaald', '.']",[],0.0,0.0,"['Object', 'Action', 'O', 'O', 'O', 'Action', 'Action', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Reglement_verkeersregels_en_verkeerstekens_1990,"['Object', 'Action', 'O', 'O', 'O', 'Action', 'Action', '.']"
annotator_3,359-Wet_op_de_jeugdzorg,Een zorgaanbieder die pleegzorg biedt en een pleegouder sluiten een pleegcontract voor de verzorging en opvoeding van een jeugdige . ,"['Een', 'zorgaanbieder', 'die', 'pleegzorg', 'biedt', 'en', 'een', 'pleegouder', 'sluiten', 'een', 'pleegcontract', 'voor', 'de', 'verzorging', 'en', 'opvoeding', 'van', 'een', 'jeugdige', '.']",[],0.0,0.0,"['Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_op_de_jeugdzorg,"['Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Actor', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_10,561-Wet_natuurbescherming,Bij of krachtens algemene maatregel van bestuur worden ter uitvoering van het bepaalde bij of krachtens de Benelux - overeenkomst regels gesteld over de uitoefening van de jacht en het vervoer en in de handel brengen van wild . ,"['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur', 'worden', 'ter', 'uitvoering', 'van', 'het', 'bepaalde', 'bij', 'of', 'krachtens', 'de', 'Benelux', '-', 'overeenkomst', 'regels', 'gesteld', 'over', 'de', 'uitoefening', 'van', 'de', 'jacht', 'en', 'het', 'vervoer', 'en', 'in', 'de', 'handel', 'brengen', 'van', 'wild', '.']","['Bij', 'of', 'krachtens', 'algemene', 'maatregel', 'van', 'bestuur', 'bij', 'of', 'krachtens', 'de', 'Benelux', '-', 'overeenkomst']",2.0,1.0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Wet_natuurbescherming,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'Action', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'Object', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
annotator_14,220-Vreemdelingenbesluit_2000,Bij ministerile regeling kunnen nadere regels worden gesteld over de zekerheidstelling . ,"['Bij', 'ministerile', 'regeling', 'kunnen', 'nadere', 'regels', 'worden', 'gesteld', 'over', 'de', 'zekerheidstelling', '.']","['Bij', 'ministerile', 'regeling']",1.0,1.0,"['Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Vreemdelingenbesluit_2000,"['Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', '.']"
annotator_3,637-Werkloosheidswet,Bij ministerile regeling kunnen nadere regels worden gesteld omtrent de uitvoering van het eerste tot en met vierde lid . ,"['Bij', 'ministerile', 'regeling', 'kunnen', 'nadere', 'regels', 'worden', 'gesteld', 'omtrent', 'de', 'uitvoering', 'van', 'het', 'eerste', 'tot', 'en', 'met', 'vierde', 'lid', '.']","['Bij', 'ministerile', 'regeling']",1.0,1.0,"['Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']",DS,,NOT_AVAILABLE_THIS_ROUND,False,Werkloosheidswet,"['Precondition', 'Precondition', 'Precondition', 'Action', 'Object', 'Object', 'Action', 'Action', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', 'Object', '.']"
